arm,neg_target,pick,normal_protocol,calibration_regime,guarantee_scope,alpha,n_calibration,n_model_seeds,split_repeats_per_model,tau_mean,tau_std,tau_ci95_low,tau_ci95_high,normal_FAR_mean,normal_FAR_std,normal_FAR_ci95_low,normal_FAR_ci95_high,mixed_coverage_mean,mixed_coverage_std,mixed_coverage_ci95_low,mixed_coverage_ci95_high,mixed_bitF1_all_mean,mixed_bitF1_all_std,mixed_bitF1_all_ci95_low,mixed_bitF1_all_ci95_high,mixed_bitF1_accepted_mean,mixed_bitF1_accepted_std,mixed_bitF1_accepted_ci95_low,mixed_bitF1_accepted_ci95_high,mixed_FAR_mean,mixed_FAR_std,mixed_FAR_ci95_low,mixed_FAR_ci95_high,normal_FAR_minus_alpha
fcm_pm_pm,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,500,5,50,0.7591219007968902,0.1379321705343339,0.6561377315521242,0.8620292644500733,0.098808,0.0017566786843358731,0.09752000000000001,0.10028800000000002,0.3975704,0.25800103565580246,0.20057946666666665,0.5945613333333333,0.23703468571240566,0.12486132069316515,0.14134049890815392,0.33445355538019206,0.5003450217702103,0.034095215064607706,0.47036903065430025,0.5231301513019061,0.0019156048154012415,0.0026095244512298627,0.00017532483852320994,0.004236296463846791,-0.0011919999999999986
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,200,5,50,0.9177944705486297,0.05300370599884457,0.8791261632442474,0.963344983100891,0.005255,0.0009030157805930083,0.00451,0.005880000000000001,0.3700909333333333,0.31825132626400787,0.1928701333333333,0.6569565333333334,0.2278264818282191,0.16296117875060023,0.13469876478526105,0.3737616618929627,0.5848608174306058,0.04500048442304575,0.5498438493998377,0.619877785461374,0.0018963029983161176,0.003943549360566339,6.016738294503506e-05,0.005431752494408003,0.000255
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,500,5,50,0.9179661672115327,0.05364835090697201,0.8791889524459838,0.9648534686565398,0.003784,0.0006545838372584523,0.0032719999999999997,0.004256,0.37088506666666665,0.31258922883184714,0.20085146666666667,0.6583184000000001,0.22867059401771353,0.15810247852010081,0.14160293716927191,0.37415480873528095,0.5840522509191032,0.044929187157323656,0.54864132657898,0.6194631752592262,0.0017203247128603385,0.00356878989114643,6.660132197340973e-05,0.00492789464424841,-0.001216
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,100,5,50,0.9096459414958954,0.05743285445353523,0.8678085658550263,0.9591302225589752,0.009764444444444445,0.0007320864821071009,0.009186666666666668,0.010342222222222221,0.3898642666666666,0.3122926074727568,0.21803120000000004,0.6720944,0.24038726879996003,0.1601826274473877,0.15038842076396328,0.3846112682203146,0.5823358250362607,0.04280679916039731,0.5493799847567058,0.6152916653158157,0.0021587876046143405,0.004463908570479764,7.197969287994169e-05,0.0061611500666013215,-0.00023555555555555482
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,200,5,50,0.9059265766143799,0.059305708463240916,0.8630770609378816,0.9573469872474671,0.00989,0.0007946304172381012,0.00926,0.010539999999999999,0.3990501333333333,0.3096324920943106,0.23014479999999998,0.6800338666666667,0.24658756662366743,0.15866085681412995,0.1585191025213728,0.3903240132339116,0.5810620143159574,0.041492688696678326,0.5494524732175347,0.61267155541438,0.0022687174847319616,0.004690984351092552,7.605116992133505e-05,0.006474151147302018,-0.00011000000000000072
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,500,5,50,0.9049793477058412,0.05891123391358352,0.8628323760032653,0.9564164795875548,0.010128000000000002,0.0009909187655908023,0.009384,0.010928,0.4038906666666667,0.30744290075249925,0.2369618666666667,0.6814053333333334,0.24959151700565166,0.1573582063924114,0.16267724828850744,0.3912400685529362,0.579736674610305,0.041812231365755854,0.546276815946948,0.6110624436341437,0.0022979215361029434,0.004731915484031843,7.705647289451859e-05,0.006543014400965092,0.00012800000000000138
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,100,5,50,0.8943940746784211,0.06588902191299113,0.8463943119049073,0.9504409148693085,0.020604444444444446,0.0008798709220710571,0.019964444444444444,0.021284444444444446,0.42455333333333334,0.30259240617041266,0.2571237333333333,0.6969010666666666,0.2620953460973833,0.1565927500417492,0.17422242312044903,0.40273112667130756,0.5780357369645803,0.0390009526266338,0.5473050115520242,0.6076699873782081,0.0026797356053180526,0.005485681145549173,9.062806303249642e-05,0.0076052175224308235,0.0006044444444444456
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,200,5,50,0.8943288893699647,0.06565334565479855,0.8466603803634645,0.9504563701152801,0.019620000000000002,0.0012976420924122336,0.018625,0.020605000000000002,0.426308,0.3017896708489393,0.25937546666666667,0.6973901333333334,0.2631542027368852,0.15589124097989587,0.17569139460496558,0.4028220452882037,0.5774025381457706,0.03957939169764247,0.5459083628502274,0.6063694528607781,0.0026617406820980674,0.005431097899926001,8.952222976199453e-05,0.007541330518485009,-0.0003799999999999984
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,500,5,50,0.8933046343326568,0.06658323748232947,0.8446867067813872,0.9496500668525696,0.020008,0.0008106293851076467,0.019375999999999997,0.020640000000000002,0.4278794666666667,0.30244165956222957,0.26013013333333335,0.6992290666666667,0.26421820871134066,0.15659624342726436,0.17613684982957314,0.404335051676551,0.5775443861185299,0.03955777011235016,0.5456999280839898,0.6067243745809934,0.0027206011711779637,0.005558654539302061,8.726029807233153e-05,0.007716202970670286,8.000000000001062e-06
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,100,5,50,0.8727498774528504,0.07826510218125446,0.8155746676921846,0.9383109698295591,0.04770666666666666,0.002426113082969967,0.04551111111111111,0.049062222222222215,0.47158453333333333,0.2857162754195925,0.3116469333333333,0.7261837333333333,0.2900949738373064,0.15074678139969974,0.20539479236491567,0.42514396144345995,0.5727075390989954,0.03459030364317972,0.5445305783243111,0.6003691321961363,0.0034029002990776346,0.0068477812381812905,0.00013692226494759857,0.009555605820704216,-0.0022933333333333417
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,200,5,50,0.8699573745727539,0.08040666051250436,0.81099742102623,0.9369851579666137,0.050170000000000006,0.0014485337414088743,0.049125,0.05142,0.4758066666666666,0.2851098527452961,0.31605306666666666,0.7299808000000001,0.2928847088335638,0.15120090818287596,0.20801359698690497,0.4283959285715192,0.572587160916831,0.03394522247452231,0.5442947623169427,0.5999378068200377,0.003543140063836739,0.007144105188897003,0.00014209957525949382,0.009960642388599863,0.00017000000000000348
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,500,5,50,0.8694760465621949,0.08072374399758322,0.8102978410720827,0.9368801813125611,0.049808,0.0021606295378893635,0.047832,0.05133600000000001,0.4768405333333333,0.28472415509221866,0.3176197333333333,0.7308685333333333,0.29359525508870943,0.15110321424328585,0.20898653490656524,0.42896348697363795,0.5725916765436343,0.03362914309944638,0.5445818274134269,0.5996055244888998,0.003551936464852095,0.00715995310726476,0.0001443615069491568,0.009983211440347835,-0.00019200000000000467
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,100,5,50,0.8463545744419096,0.09525207425106866,0.7763128738403321,0.9265414638519287,0.09429333333333334,0.0010542565105909802,0.09346222222222222,0.09513333333333333,0.5182154666666666,0.2685369772950376,0.36743840000000005,0.7551242666666667,0.3183964991461793,0.14869502008362304,0.23592515044040113,0.45298082138241835,0.5696614372453572,0.03310676159985988,0.5415395242457545,0.5935766870888519,0.004627560381009826,0.009358715002902971,0.0001874890044987308,0.013028977858202015,-0.0057066666666666654
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,200,5,50,0.8444813537597657,0.09648728946017156,0.7736333529949188,0.925969897031784,0.09825500000000001,0.002627700991361082,0.09638,0.10049999999999999,0.5213720000000001,0.2671729072957977,0.37118746666666663,0.7574690666666666,0.3203613678627157,0.14838191933060949,0.23811559972391327,0.4548600165751653,0.569318758616262,0.03296873190603382,0.5415356083386722,0.5925776955101829,0.004698936892105858,0.009497795626471614,0.00019231445877001182,0.013224056900148282,-0.0017449999999999966
mixup,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,500,5,50,0.843950909614563,0.09708734454603515,0.772504593372345,0.9256043820381163,0.099688,0.0008769948688561402,0.099024,0.10036799999999999,0.522436,0.2671206467547327,0.37192853333333337,0.7579048,0.3209944004288524,0.1485504941490487,0.23849237167688347,0.45248558947642736,0.5691938661846427,0.03322215750128079,0.5412846292870352,0.5925740038987792,0.0047350272688431476,0.009571159255856387,0.00019507904194626655,0.013325140114101885,-0.0003120000000000067
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,200,5,50,0.4323066472858191,0.45621620488169773,0.09380148699879645,0.7924624789059161,0.00487,0.0010190988666464113,0.004065,0.0056749999999999995,0.9984229333333333,0.0035048529403290756,0.9952842666666667,1.0,0.9366338805639846,0.056144217798764544,0.890323444530798,0.9782496768310253,0.9370250328631256,0.055480377392968835,0.8914911639353807,0.9782554143238655,0.04292759305335646,0.07538248911266705,0.003144135313780191,0.11078167332679886,-0.0001299999999999999
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,500,5,50,0.4251709737032652,0.4594436744931902,0.0831606879234314,0.7863116737902164,0.004432,0.000849187847298818,0.0037920000000000002,0.005120000000000001,0.9989154666666666,0.002418387635503367,0.9967512,1.0,0.9401556903650048,0.050876495978810346,0.9010120239754308,0.9787611831573144,0.9404469378119685,0.05042901191914443,0.9018839829638345,0.9787629665098023,0.04371449395561587,0.07673051672539037,0.0032676870491844486,0.11303229535801354,-0.0005679999999999999
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,100,5,50,0.4150268952250481,0.4505597393385117,0.08040628853440285,0.772770996928215,0.009875555555555558,0.0014635151325524027,0.00871111111111111,0.011071111111111111,0.9990026666666667,0.0022226590681733507,0.9970133333333335,1.0,0.9430486991190097,0.04514567874241497,0.908097362556655,0.9780000356813648,0.9432980954686988,0.044846526316679236,0.9085941767083275,0.9780020142290702,0.049203096333157406,0.08494889935464134,0.0037195204704817916,0.12577184649023598,-0.00012444444444444265
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,200,5,50,0.4114252159744501,0.4540455606433005,0.07404198908805848,0.7700337871015072,0.00996,0.0012525723531996067,0.008965,0.010955,0.9997322666666667,0.0005986699331759135,0.9991968,1.0,0.9493166857362538,0.039688943448910094,0.9158965435118425,0.9773965133143594,0.9493993148631246,0.03965440118119028,0.915979172638713,0.9773965133143594,0.05234904119228932,0.089950692882268,0.004000351856040614,0.13341682374525624,-4.0000000000000105e-05
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,500,5,50,0.4090613048374653,0.45422428962339234,0.07225395223498345,0.7691084073781966,0.010368,0.0013903668580630077,0.009415999999999999,0.011632,0.9998927999999999,0.00023970648718796893,0.9996784,1.0,0.950668707818054,0.039669069483237854,0.9159142569645559,0.9771111842861775,0.9507106491750708,0.03966178087988108,0.9169241226840322,0.9771111842861775,0.054095403252155116,0.09298142286713128,0.004266405287893639,0.1380824851089497,0.00036800000000000027
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,100,5,50,0.39476537610590456,0.44040663378880945,0.06837048724293708,0.746601022273302,0.01987111111111111,0.001768056755694802,0.018537777777777775,0.021306666666666668,0.9998626666666667,0.00030708666890999687,0.9995879999999999,1.0,0.9514294434879075,0.04120498311611259,0.9157735427593341,0.9780777515522839,0.9514722202222957,0.04121129115251374,0.9158163194937226,0.9780777515522839,0.05993334841287793,0.10209650952266229,0.00460107064766644,0.15206484204177034,-0.0001288888888888902
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,200,5,50,0.3952489169090986,0.44307352698971564,0.06670669186115266,0.747452456817031,0.019475,0.002287670758653875,0.017635,0.021185,0.9999578666666666,9.421299745200261e-05,0.9998735999999999,1.0,0.9528391662547818,0.042018574516154455,0.9148140348064124,0.9783289233815615,0.9528558527078678,0.04202520741058159,0.9148474077125843,0.9783456098346475,0.06141370730603936,0.1042621170219857,0.004730252079720525,0.15551629847445275,-0.0005250000000000012
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,500,5,50,0.3941665264219046,0.4427434861729779,0.06611382207274437,0.7468131958246231,0.020208,0.0018997684069380675,0.01872,0.021696,0.9999645333333333,7.9305877601956e-05,0.9998936,1.0,0.953364613676578,0.042398091354642536,0.9159265021806409,0.9789044316007967,0.9533787667684116,0.042404770270028196,0.9159548083643079,0.9789185846926302,0.0617910477770238,0.10471593617671737,0.004841086732514011,0.15626555078036644,0.00020799999999999985
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,100,5,50,0.3580157315284013,0.40460305635936844,0.05916407713294029,0.6856468492150306,0.04934666666666667,0.004413715995495053,0.045831111111111114,0.052817777777777776,0.9999922666666666,1.7292259025982568e-05,0.9999768,1.0,0.9524655835753169,0.04733921253798839,0.9105186454067133,0.9828369193104576,0.9524686542136079,0.04734156983877989,0.9105186454067133,0.9828430605870395,0.07415974264243887,0.12364313442935246,0.005729573500213627,0.18603382844504762,-0.0006533333333333322
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,200,5,50,0.36015864649415014,0.40786831602969614,0.05853832536935807,0.6889293117821216,0.048345,0.003803633131625603,0.045355,0.05114,0.9999986666666667,2.9814239699696007e-06,0.999996,1.0,0.9526387144839223,0.04781111729120006,0.9101503350089931,0.9835366833322045,0.9526392105338157,0.04781151694301526,0.9101503350089931,0.9835376754319917,0.07482032722611777,0.12486122691634556,0.005724949106536982,0.18780859031390584,-0.0016550000000000037
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,500,5,50,0.3598323881626129,0.4078161343241562,0.05827374029159547,0.6882457016408444,0.049488,0.0029349480404259314,0.047392,0.051992000000000003,1.0,0.0,1.0,1.0,0.9528019808146653,0.048126785117149885,0.909985552456887,0.9839774137440989,0.9528019808146653,0.048126785117149885,0.909985552456887,0.9839774137440989,0.07528241473774158,0.12583025807314968,0.005828294252180251,0.18907672974942824,-0.0005120000000000055
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,100,5,50,0.30666082617640494,0.3420431534438226,0.05315690863132477,0.5820664630383253,0.09857333333333333,0.0023013898109030487,0.09681333333333333,0.10030222222222222,1.0,0.0,1.0,1.0,0.9490798011625505,0.05268661128986484,0.9032693599998698,0.9858077414006982,0.9490798011625505,0.05268661128986484,0.9032693599998698,0.9858077414006982,0.08935660609716253,0.14407277153254153,0.007121666792329539,0.22000753977229887,-0.0014266666666666733
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,200,5,50,0.30512009941041474,0.34088503509257656,0.05258639523386956,0.5800064372271299,0.09952,0.0023336800337664066,0.097755,0.10122499999999998,1.0,0.0,1.0,1.0,0.9488737643558742,0.05289826587630056,0.9030246458274427,0.9859924625026967,0.9488737643558742,0.05289826587630056,0.9030246458274427,0.9859924625026967,0.08972022418256301,0.14391010200389573,0.00715157455578175,0.22025765915202694,-0.0004800000000000082
oracle,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,500,5,50,0.30482044211030007,0.3407697043919412,0.05222067761421204,0.5789517450034618,0.101392,0.003559595482635632,0.09903999999999999,0.10451999999999999,1.0,0.0,1.0,1.0,0.9485947340307934,0.05311303684449769,0.9026618026878305,0.9860193190260336,0.9485947340307934,0.05311303684449769,0.9026618026878305,0.9860193190260336,0.09036673452461735,0.144497027023766,0.007204905878509136,0.22144502249365403,0.0013919999999999905
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,200,5,50,0.2285422847867012,0.07883668429629671,0.17149802958965302,0.2889059811234474,0.005245,0.0004641524534029743,0.004905,0.0056,0.9999789333333334,2.7942798714504188e-05,0.9999544,0.9999978666666667,0.9033293043466877,0.016771448606377224,0.8904325011896939,0.9163838212495401,0.9033363834936019,0.01677373704892349,0.8904368627162149,0.9163883731166346,0.016255095629445323,0.0032087332046853976,0.013473824423835734,0.018580512201864838,0.00024499999999999956
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,500,5,50,0.22221885210275652,0.09087889569868321,0.1563984407186508,0.29301973700523376,0.004471999999999999,0.0005406662556513027,0.004064,0.004904,0.9999818666666667,2.9053207893250884e-05,0.9999552000000002,1.0,0.9039464651586367,0.01812303568027329,0.8903380718206165,0.9186964984498378,0.9039526025406058,0.018125499305992387,0.8903412436564568,0.9187010499138868,0.016374274296916232,0.003486536302782656,0.013410892457714443,0.018862751011586115,-0.0005280000000000007
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,100,5,50,0.1965389344096184,0.07697208724236754,0.14207408607006072,0.2581529909670353,0.010675555555555556,0.00106719894126958,0.009937777777777778,0.011595555555555557,0.9999848,2.5518620652355324e-05,0.9999616,0.9999991999999999,0.90800630285884,0.015335517381371571,0.8963776462993411,0.9202864219491733,0.9080114539514781,0.015338614124091139,0.8963794826876971,0.9202905249039238,0.01825856392470281,0.0038579135103506716,0.014793837492774386,0.02087255271557466,0.000675555555555556
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,200,5,50,0.17840350204706193,0.07409201655357535,0.12028141042590142,0.23640399798750872,0.010695,0.0007080783854913238,0.01013,0.011234999999999998,0.9999861333333333,2.8120376163096367e-05,0.9999605333333333,1.0,0.9104699043872883,0.015450856630695758,0.8988158430463011,0.9231694597422931,0.9104746353189386,0.015454078834352701,0.898816547787216,0.9230332537822947,0.01888818517680766,0.0039335300534559265,0.015488451582095556,0.021534645253713337,0.0006949999999999994
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,500,5,50,0.17098641672730447,0.07289926680078902,0.12023676449060439,0.22831825751066206,0.010776,0.0005474303608679366,0.010416000000000002,0.011232,0.9999866666666666,2.9814239699993913e-05,0.9999600000000001,1.0,0.9115979088472379,0.015067176510850848,0.9003623464499724,0.9242489890540233,0.9116024717290063,0.01507081555154121,0.9003623464499724,0.9242535519357917,0.01920440322702254,0.004014699440704133,0.01571831410691397,0.021874337128352055,0.0007760000000000006
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,100,5,50,0.15050767681002616,0.06709585957125265,0.10255042222142219,0.20651270425319673,0.021693333333333335,0.001088934239418422,0.020875555555555557,0.022582222222222222,0.9999895999999999,2.2517153954738834e-05,0.9999693333333333,1.0,0.9147737104061713,0.013169082273795395,0.904996237670152,0.9258733303437108,0.9147772683775482,0.013171717149823813,0.9049964141062421,0.9258768000970428,0.021455779235467088,0.005012488322904805,0.017100957551081958,0.024842142300635854,0.0016933333333333349
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,200,5,50,0.14673511846363546,0.0634054886266729,0.097703803434968,0.19840216597914695,0.020535,0.0010091147110214962,0.01975,0.02132,0.9999898666666667,2.265882217198743e-05,0.9999696,1.0,0.9153126040516273,0.01306483373162213,0.9055418772809514,0.9262093290718225,0.9153160747534193,0.0130674896963107,0.9055418772809514,0.9262127997736144,0.021437181130463192,0.004758837524637957,0.0173172484857624,0.024668978863504987,0.0005350000000000008
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,500,5,50,0.14283080524206163,0.06287946645387285,0.10021571557074788,0.1953579337596893,0.021144000000000003,0.0005158294291720864,0.02076,0.021576,0.9999888,2.504396134802269e-05,0.9999663999999999,1.0,0.9159813304463649,0.012608859299229358,0.9066530955476273,0.9266765798317624,0.9159851672368522,0.012611689780840428,0.9066530955476274,0.9258518344272021,0.0217017768730051,0.00495785077428644,0.017411545904647014,0.0250885923245118,0.0011440000000000027
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,100,5,50,0.11547123052179813,0.050817384887949055,0.07925077091157437,0.15991231596469876,0.05108888888888889,0.001265594087795029,0.05012444444444444,0.05204888888888889,0.9999981333333334,4.173993557987232e-06,0.9999944,1.0,0.9201260995216703,0.010158934390255628,0.9125284890520234,0.928532082138309,0.920126739216717,0.010159384838510182,0.9125284890520234,0.9280722585016927,0.025705245168262586,0.0068237548451240415,0.019946316821232,0.030831586619417435,0.0010888888888888892
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,200,5,50,0.11363636708259581,0.050316928605303846,0.0795115342438221,0.15767764019966127,0.050280000000000005,0.001046631501532413,0.04950499999999999,0.051165,0.9999997333333333,5.962847940336407e-07,0.9999991999999999,1.0,0.9203641808488836,0.010030241693894333,0.9128671983598652,0.9281793469739984,0.9203642722637191,0.010030305635373531,0.9128671983598652,0.928179438388834,0.025793561034456756,0.006681885010434292,0.020317474678931365,0.030858679534544724,0.00028000000000000247
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.05,500,5,50,0.11236941361427306,0.04973581099412881,0.0788055049777031,0.1559739294052124,0.05044,0.001500133327407933,0.049328,0.051711999999999994,1.0,0.0,1.0,1.0,0.9205196117522046,0.009907567313251871,0.9131099287113734,0.9287142026608814,0.9205196117522046,0.009907567313251871,0.9131099287113734,0.9287142026608814,0.025932544170499384,0.006717140432859338,0.02020764532911106,0.030870793435371587,0.00043999999999999595
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,100,5,50,0.09591511684656143,0.04135895274352176,0.068648733407259,0.12983476091921328,0.09709333333333334,0.002154432697234611,0.09545333333333333,0.09872444444444445,1.0,0.0,1.0,1.0,0.9233215338267051,0.008312789028252077,0.9170655862988314,0.9299843923789345,0.9233215338267051,0.008312789028252077,0.9170655862988314,0.9299843923789345,0.02988735580185479,0.009617926869518862,0.02229188971826384,0.038125964462539894,-0.0029066666666666685
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,200,5,50,0.09444241853058338,0.04062118760000109,0.06769587478041648,0.12985597747564318,0.09964500000000001,0.0012494248676891261,0.09854,0.100535,1.0,0.0,1.0,1.0,0.9235819621437218,0.00818724990901619,0.9174169849332102,0.9301137014363581,0.9235819621437218,0.00818724990901619,0.9174169849332102,0.9301137014363581,0.03014350699942195,0.009768658360768016,0.02247148709442308,0.038561009324185075,-0.0003549999999999942
overlay,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.1,500,5,50,0.09382112132012844,0.040010444536748506,0.06728376004099847,0.12845069873332976,0.099984,0.00288494020735266,0.09787099999999999,0.102096,1.0,0.0,1.0,1.0,0.9237112972649706,0.008137187826441255,0.9175707898364915,0.9301532276476966,0.9237112972649706,0.008137187826441255,0.9175707898364915,0.9301532276476966,0.03021342582120686,0.009808066799965964,0.022484807358817766,0.03863062655507803,-1.6000000000002124e-05
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,200,5,50,0.8679981696605683,0.13300551305805686,0.7531488320827484,0.9528531956672668,0.004875,0.0007527034608662296,0.00431,0.00548,0.5470570666666668,0.15440413875109263,0.41946400000000006,0.6598312,0.3198156275720128,0.06761009065508275,0.2644395278785762,0.368721680165049,0.5377163874011861,0.05053093748204971,0.4998458944202314,0.576027173478518,0.005610646158486014,0.006699124842737638,0.0012946291688657671,0.011452914121993516,-0.0001250000000000001
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.005,500,5,50,0.8695976524353026,0.13359510407783068,0.7551049978733062,0.9534920778274536,0.004024,0.0005481605604200289,0.003616,0.004471999999999999,0.5474565333333333,0.1570826154483331,0.4224858666666667,0.6650746666666667,0.3201525031641844,0.06958240943706435,0.26336283569777735,0.3701208913076427,0.537589976513583,0.05004136153528014,0.4999925350882875,0.5764731900955606,0.005428736585488451,0.006222549395323723,0.0013356957953203148,0.01077926059966322,-0.0009760000000000003
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,100,5,50,0.8406176834106445,0.14475226956160153,0.7202786560058595,0.9446300644874572,0.009591111111111111,0.0013629669887219131,0.008528888888888888,0.010653333333333334,0.5882128,0.1670293086313497,0.4483869333333333,0.7045325333333333,0.3373255391411336,0.06966240492541065,0.27591238050569844,0.3833382529392283,0.534809834175132,0.05184712510762835,0.49532371537296155,0.5742959529773024,0.007296589509663475,0.009492101227713013,0.0015010681344090073,0.015555304229812262,-0.0004088888888888892
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,200,5,50,0.8335249803066253,0.1492839925980262,0.7108480279445647,0.943564130783081,0.009615,0.0006573146126475507,0.009060000000000002,0.010145,0.6006690666666666,0.17135638920721144,0.44887840000000007,0.7210845333333332,0.3426973099284793,0.06993344947864463,0.2817846549764013,0.3879447211099226,0.5335381625312553,0.05252487118741066,0.4932580383633032,0.5738182866992074,0.007832566789816281,0.010508930287540432,0.0015427882077961245,0.01717952197843625,-0.0003849999999999999
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.01,500,5,50,0.8298672757148744,0.15050587083353992,0.7079144175052643,0.9420323150157929,0.009271999999999999,0.0012271593213597004,0.008288,0.010207999999999998,0.6076882666666666,0.1745792088051215,0.4575458666666667,0.7315245333333333,0.3455526321004651,0.07035425265968286,0.2834721530568409,0.3909845880770363,0.5327448437581428,0.053208910133591074,0.4917851529374614,0.5737045345788241,0.008060217648093695,0.010891513413583303,0.0016279876347734298,0.01759149513684687,-0.0007280000000000012
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,100,5,50,0.8044470101594925,0.16966564885563656,0.6725887626409531,0.9349864757061004,0.019244444444444446,0.00198544083483794,0.017866666666666666,0.02096888888888889,0.635832,0.1898690234474515,0.47107493333333333,0.7728237333333332,0.358164713434087,0.07519369099472212,0.2902023671366266,0.40668423327834696,0.5327854651510455,0.05250951902309289,0.49238417796484935,0.5731867523372415,0.009422302646460077,0.012962676235155632,0.0017426927040136721,0.021004951117142928,-0.0007555555555555545
single_only,0.0,scale050_5split_headline,real_normal_eval,real_normal_split,real_normal_exchangeable,0.02,200,5,50,0.7983696141242981,0.17582942757323014,0.6622037537097931,0.934535474538803,0.019274999999999997,0.0013126785592825086,0.018274999999999996,0.020329999999999997,0.6432456,0.19555582743986152,0.4740392,0.7853141333333333,0.36141627961047407,0.0769367126482096,0.2932965801381871,0.4119025543376587,0.5325205358310351,0.05263370419997134,0.49199838828004683,0.5730426833820232,0.00980522254894569,0.01369200896801775,0.0017486239915554549,0.02207097438990676,-0.0007250000000000034
